peak,gene,distance_to_TSS,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
chr1-132416980-132417873,Dstyk,0,0.415434387821202,-1.26996555740438,0.006,0.014,1
chr11-115186991-115187900,Tmem104,0,0.415434393920158,-1.23037244470985,0.006,0.014,1
chr19-4756170-4756795,Rbm4b,0,0.415434393920158,-1.24759482327452,0.006,0.014,1
chr9-25151375-25152303,Herpud2,0,0.415434393920158,-1.22298064558793,0.006,0.014,1
chr9-72985092-72985945,Ccpg1os,0,0.415615960547385,0.482555568660223,0.031,0.021,1
chr11-97187868-97188725,Kpnb1,0,0.41589562692804,-1.15179295619137,0.006,0.014,1
chr13-66904848-66905756,Gm10767,0,0.415895633024961,-1.17488252738226,0.006,0.014,1
chr1-138619145-138619888,Nek7,252,0.41635717434326,-1.14128790328144,0.006,0.014,1
chr7-4876543-4877453,Isoc2a,0,0.416693334984907,0.494647193477337,0.031,0.021,1
chr7-97579203-97580065,Rsf1,0,0.41669334236275,0.514079468085578,0.031,0.021,1
chr13-69809492-69810276,Med10,0,0.417199508554952,0.685495424772154,0.025,0.016,1
chr1-87213551-87214411,Eif4e2,0,0.417281163214485,-1.08556889354991,0.006,0.014,1
chr14-47648802-47649669,Ktn1,353,0.417281163214485,-1.10852033500217,0.006,0.014,1
chr6-87671835-87672718,Aplf,0,0.417772362484657,0.49480619358884,0.031,0.021,1
chr9-102625775-102626677,Anapc13,0,0.418206359717533,-1.08889908640278,0.006,0.014,1
chr3-83763939-83764794,Sfrp2,1526,0.418318039690794,1.03261986616907,0.019,0.012,1
chr10-39133562-39134470,Fam229b,0,0.41866941057389,-1.05415109506351,0.006,0.014,1
chr15-74720626-74721520,Them6,0,0.418943745852497,0.558572048363535,0.038,0.027,1
chr15-12739551-12740460,Pdzd2,0,0.419213627190232,0.411541130365735,0.031,0.021,1
chr13-19619233-19619985,Epdr1,0,0.419240023768628,0.656188527129382,0.025,0.016,1
chr6-34780133-34781121,Agbl3,0,0.419527296214622,0.866570254883324,0.019,0.012,1
chr5-76588367-76589256,Cep135,0,0.419574402531555,0.449245332769614,0.031,0.021,1
chr8-68062040-68062914,Psd3,0,0.419596416978061,-0.987290577372101,0.006,0.014,1
chr5-45449927-45450806,Qdpr,0,0.420008188151893,0.36441747737351,0.075,0.06,1
chr17-31519562-31520425,Wdr4,0,0.420011571042953,0.894728611692769,0.019,0.012,1
chr10-127674505-127675409,Gm16230,1314,0.420057865811512,0.64041756449351,0.025,0.016,1
chr14-16248987-16249833,Ngly1,0,0.420467145207575,0.652820718852409,0.025,0.016,1
chr5-138441048-138441882,Zfp157,0,0.420981105537474,0.862331806688414,0.019,0.012,1
chr2-121866491-121867347,Casc4,0,0.420989186744564,-0.833277199582457,0.006,0.014,1
chr7-102267042-102267956,Stim1,0,0.421286396766867,0.626864905809829,0.025,0.016,1
chr16-17530610-17531508,Thap7,0,0.421466364963244,0.80193490941142,0.019,0.012,1
chr11-3192845-3193782,Sfi1,0,0.421575420563172,-0.528459929150312,0.025,0.038,1
chr19-32755960-32756794,Pten,702,0.421696373508917,0.553249588056415,0.025,0.016,1
chr19-17393601-17394455,Rfk,0,0.42210490668046,0.433002649676523,0.031,0.021,1
chr3-87885244-87886170,Prcc,0,0.422106584128548,0.644520590866047,0.025,0.016,1
chr5-74092553-74093451,Dancr,0,0.422106584128548,0.639742365832617,0.025,0.016,1
chr1-171222175-171223088,Tomm40l,0,0.422198491969647,-1.10434501147614,0.013,0.022,1
chr13-41358529-41359408,Gm26877,562,0.422437867566662,0.843910825306212,0.019,0.012,1
chr10-81544886-81545787,Gna11,0,0.422602100238626,0.290895148157021,0.05,0.037,1
chr6-97205128-97206161,Uba3,0,0.422941640627756,-1.056398028901,0.013,0.022,1
chr1-160905944-160906790,Rc3h1,0,0.423313513607889,-1.12579575968261,0.013,0.022,1
chr4-100095491-100096269,Ror1,0,0.423410674419622,0.749771331243662,0.019,0.012,1
chr18-9957677-9958564,Thoc1,0,0.423897579019708,0.774383757077287,0.019,0.012,1
chr7-78895462-78896348,Aen,0,0.424250593540823,-0.731713243037101,0.019,0.03,1
chr7-43312785-43313676,Zfp715,0,0.424430257002007,-1.1030703003716,0.013,0.022,1
chr8-91312952-91313861,Rpgrip1l,0,0.424462500676869,0.505460169367905,0.038,0.027,1
chr19-24961293-24962207,Cbwd1,0,0.424462503627231,0.500363530194225,0.038,0.027,1
chr7-44848458-44849363,Akt1s1,0,0.424570299503245,-0.710173456927052,0.019,0.03,1
chr4-106560516-106561412,Dhcr24,0,0.424572755147763,0.575621548291822,0.025,0.016,1
chr10-10557758-10558623,Rab32,0,0.424728597561847,0.319961648877711,0.057,0.042,1
chr1-78657314-78658232,Utp14b,0,0.424872356916236,0.75578533353373,0.019,0.012,1
chr19-5457103-5457990,Ccdc85b,0,0.424872356916236,0.743841392759082,0.019,0.012,1
chr7-15948156-15949058,Gm24576,1907,0.424872356916236,0.774333708772687,0.019,0.012,1
chr12-32060823-32061684,Prkar2b,0,0.425007841429011,0.39613353493772,0.031,0.021,1
chr8-84990050-84990867,Hook2,0,0.425371530149513,0.408601361967664,0.031,0.021,1
chr6-113418883-113419732,Rpusd3,0,0.425396675111858,0.506930173001795,0.025,0.016,1
chr14-119098969-119099822,Uggt2,0,0.425602802058045,0.542385266024876,0.025,0.016,1
chr5-29377946-29378813,Lmbr1,0,0.425735396856988,0.382625153538743,0.031,0.021,1
chr6-5297934-5298652,Pon2,0,0.425848443193612,0.725007660001862,0.019,0.012,1
chr15-99370005-99370982,Fmnl3,0,0.426221537314499,0.598457487879264,0.025,0.016,1
chr19-44930721-44931546,Fam178a,0,0.426221537314499,0.558996782588825,0.025,0.016,1
chr17-21488556-21489448,Gm26753,0,0.426310534385398,0.220852540090607,0.038,0.026,1
chr11-105180956-105181896,1700052K11Rik,0,0.426336976661294,0.736544718873518,0.019,0.012,1
chr9-118149705-118150556,Cmc1,0,0.426336976661294,0.765844503502253,0.019,0.012,1
chr8-95080464-95081373,Katnb1,0,0.426512797466774,0.268992591129953,0.063,0.048,1
chr11-55460813-55461703,Atox1,0,0.426634315684477,0.61858290669739,0.025,0.016,1
chr14-103069790-103070685,Cln5,0,0.426668903063712,-1.02152773783532,0.013,0.022,1
chr7-90265202-90266107,Ccdc83,0,0.426668903063712,-0.900534495180417,0.013,0.022,1
chr15-38300607-38301499,Klf10,0,0.426825836846507,0.684967971928042,0.019,0.012,1
chr4-133212141-133213108,Gpr3,0,0.426825836846507,0.687665460456834,0.019,0.012,1
chr8-119840159-119841067,Cotl1,0,0.426825836846507,0.695057692603364,0.019,0.012,1
chr13-69611158-69612094,Srd5a1,0,0.427100097588843,-0.606414852531195,0.031,0.045,1
chr2-28640627-28641472,Tsc1,0,0.427315023622219,0.6902875016789,0.019,0.012,1
chr5-34948767-34949734,Rgs12,0,0.427315023622219,0.695775486365695,0.019,0.012,1
chr15-82338461-82339362,Naga,0,0.427416641597058,-0.897545517014794,0.013,0.022,1
chr10-80577150-80578084,Klf16,0,0.427416645444062,-0.908904179787057,0.013,0.022,1
chr13-55362334-55363235,Lman2,0,0.427460571284433,0.565988768515013,0.025,0.016,1
chr15-99392417-99393324,Tmbim6,0,0.427460571284433,0.531862028327328,0.025,0.016,1
chr18-67799656-67800487,Cep192,0,0.427460571284433,0.522697687253973,0.025,0.016,1
chr8-119574749-119575595,Hsdl1,0,0.427460571284433,0.584187365590336,0.025,0.016,1
chr1-162570098-162571012,Vamp4,0,0.427557449696466,0.365353494314811,0.031,0.021,1
chr10-21144643-21145564,Gm26577,0,0.427804536860852,0.633098481244411,0.019,0.012,1
chr5-35042750-35043647,Hgfac,1196,0.427804536860852,0.644286050383666,0.019,0.012,1
chr5-130256533-130257416,Tyw1,913,0.427804536860852,0.641699505915473,0.019,0.012,1
chr2-146855464-146856310,Kiz,0,0.427874043665233,0.570309941302158,0.025,0.016,1
chr14-101640110-101641039,Commd6,0,0.428287758185026,0.546365987435174,0.025,0.016,1
chr5-31451925-31452806,Zfp512,0,0.428287758185026,0.561358584614001,0.025,0.016,1
chr11-20741195-20742044,Aftph,0,0.428294376434283,0.665497041621888,0.019,0.012,1
chr11-77981457-77982181,Phf12,572,0.428294376434283,0.618619910352848,0.019,0.012,1
chr12-24974597-24975354,Kidins220,0,0.428294376434283,0.640034422596072,0.019,0.012,1
chr13-95374886-95375801,Aggf1,0,0.428294376434283,0.667106471574497,0.019,0.012,1
chr4-5643866-5644609,Fam110b,0,0.428294376434283,0.502649969190233,0.019,0.012,1
chr15-82146714-82147633,Srebf2,0,0.428539689039718,-0.853729248729004,0.013,0.022,1
chr11-51584244-51585175,Phykpl,0,0.428784535635493,0.593992887011415,0.019,0.012,1
chr2-127133451-127134438,Ncaph,0,0.428784535635493,0.647877415009979,0.019,0.012,1
chr3-116512619-116513548,Dbt,0,0.428784542213839,0.657482630700277,0.019,0.012,1
chr3-107333617-107334066,Rbm15,327,0.429060952842324,-0.643132661697416,0.019,0.03,1
chr10-107123279-107124076,Acss3,0,0.429275034070304,0.579190649894311,0.019,0.012,1
chr13-50417479-50418347,Fbxw17,0,0.429289333609243,-0.8615670607606,0.013,0.022,1
chr14-27508001-27508923,Ccdc66,0,0.429497315963226,0.692894175647381,0.031,0.022,1
chr1-16104656-16105501,Rpl7,0,0.429749904689674,0.268197909022692,0.031,0.021,1
chr1-151344907-151345757,Gm10138,0,0.429765851873913,0.646665188476371,0.019,0.012,1
chr7-30169471-30170417,Gm5113,0,0.429765851873913,0.651930185790436,0.019,0.012,1
chr17-69968797-69969709,Dlgap1,0,0.430039747465617,-0.938791080928734,0.013,0.022,1
chr14-75786602-75787470,Slc25a30,0,0.430211246427539,-1.09475607583523,0.019,0.029,1
chr11-26209899-26210831,5730522E02Rik,0,0.430415237929369,-0.79501745837814,0.013,0.022,1
chr15-94589446-94590313,Twf1,0,0.430748458232961,0.590637366007932,0.019,0.012,1
chr11-50377068-50377967,Hnrnph1,77,0.43074846480077,0.489178305932938,0.019,0.012,1
chr12-21111118-21111979,Asap2,0,0.43074846480077,0.594794410280316,0.019,0.012,1
chr12-35534651-35535407,Ahr,0,0.43074846480077,0.600617895280698,0.019,0.012,1
chr14-31435707-31436596,Sh3bp5,0,0.43074846480077,0.590873879413689,0.019,0.012,1
chr8-111933375-111934274,Tmem231,0,0.43074846480077,0.635982224561193,0.019,0.012,1
chrX-56454369-56455135,Ddx26b,0,0.43074846480077,0.582464793292726,0.019,0.012,1
chr17-57247411-57248283,Gpr108,0,0.430804395388182,-0.564016383165612,0.031,0.045,1
chr18-12168252-12169109,3110002H16Rik,0,0.431166789476535,-0.801843750031048,0.013,0.022,1
chr3-19310920-19311800,Pde7a,0,0.431215156299857,0.328040430717867,0.031,0.021,1
chr10-83648234-83649163,Appl2,0,0.431240253096608,0.576150983141923,0.019,0.012,1
chr3-100685274-100686180,Man1a2,0,0.431240259661755,0.554021327505557,0.019,0.012,1
chr7-6171917-6172737,Zfp444,0,0.431240259661755,0.525793483210847,0.019,0.012,1
chr6-23838739-23839549,Cadps2,0,0.431732379945356,0.498654046153008,0.019,0.012,1
chr4-11155852-11156753,Trp53inp1,0,0.432021602698717,0.448585266874896,0.025,0.016,1
chr6-116628424-116629354,Zfp422,0,0.432437640372342,0.499530436576031,0.025,0.016,1
chr17-34603441-34604436,Rnf5,0,0.432655044669025,0.467761691778857,0.038,0.027,1
chr11-21370610-21371495,Ugp2,0,0.432672173398879,-0.761739157104849,0.013,0.022,1
chr11-59661960-59662872,Mprip,654,0.432717596249865,0.496922974092033,0.019,0.012,1
chr9-47529732-47530526,Cadm1,0,0.432717596249865,0.563502718932761,0.019,0.012,1
chr5-38561283-38562136,Wdr1,0,0.432853905246198,0.430964363127023,0.025,0.016,1
chr13-19395402-19396332,Stard3nl,0,0.432854106810556,-0.677239845781855,0.038,0.051,1
chr5-63968518-63969421,Rell1,0,0.432872513753466,0.292477896171551,0.05,0.037,1
chr13-67552519-67553467,Zfp748,0,0.433210692004131,0.555533059606269,0.019,0.012,1
chr3-96696884-96697581,Pias3,499,0.433210692004131,0.520671814834953,0.019,0.012,1
chr3-138442551-138443427,Adh5,0,0.433644266687337,0.432403762465367,0.038,0.027,1
chr1-10039469-10040303,Cops5,1300,0.433687130310804,0.441296610401782,0.025,0.016,1
chrX-169319999-169320886,Gm15246,0,0.433687130310804,0.448501336611332,0.025,0.016,1
chr17-25861103-25862030,Wdr90,0,0.433704112647732,0.53266299448781,0.019,0.012,1
chr6-38253751-38254703,D630045J12Rik,0,0.434104090339536,0.447808983170486,0.025,0.016,1
chr4-116220826-116221760,Pik3r3,0,0.434180595253765,-0.739009986017006,0.013,0.022,1
chr8-70539046-70539679,Ell,0,0.434180595253765,-0.759755960601482,0.013,0.022,1
chr2-24949234-24950146,Zmynd19,0,0.434197858045979,0.549725904300847,0.019,0.012,1
chr2-110362515-110363285,Fibin,0,0.434197858045979,0.524330548707657,0.019,0.012,1
chr6-121184645-121185432,Pex26,977,0.434197858045979,0.499370149687481,0.019,0.012,1
chr2-35109149-35110079,Cntrl,0,0.434521277254269,0.375498034144332,0.025,0.016,1
chr15-72033778-72034698,Col22a1,0,0.434691928063636,0.530538326104347,0.019,0.012,1
chr7-25680459-25681384,B9d2,0,0.434691928063636,0.556801008961456,0.019,0.012,1
chrX-75874770-75875685,Pls3,0,0.434691928063636,0.460844347448277,0.019,0.012,1
chr11-75587581-75588456,Pitpna,0,0.435186322564917,0.514865988610024,0.019,0.012,1
chr11-75678759-75679601,Crk,0,0.435186322564917,0.510289975660189,0.019,0.012,1
chr5-35574530-35575521,Trmt44,0,0.435186322564917,0.416587996769043,0.019,0.012,1
chr5-137684373-137685257,Agfg2,0,0.435186322564917,0.512474682030883,0.019,0.012,1
chr10-7780525-7781413,B430219N15Rik,339,0.435313902975379,-0.725634537664741,0.013,0.022,1
chr2-77280369-77281236,Sestd1,0,0.435356354766998,0.335021886236661,0.025,0.016,1
chr10-19933659-19934563,Map3k5,0,0.435681041413492,0.551378252436636,0.019,0.012,1
chr3-65990692-65991573,RP24-372I24.1,938,0.435681041413492,0.443366141732104,0.019,0.012,1
chr17-36042411-36043307,H2-T22,0,0.436176084472479,0.523208561439935,0.019,0.012,1
chr3-94582182-94583032,Snx27,0,0.436176084472479,0.50845776336125,0.019,0.012,1
chr8-117157371-117158217,Gan,0,0.436192362182061,0.311181145778161,0.025,0.016,1
chr4-6365268-6366167,Sdcbp,0,0.4366107103145,0.346860641818803,0.025,0.016,1
chr4-149426233-149427119,Ube4b,0,0.4366107103145,0.406713955118166,0.025,0.016,1
chr5-23850149-23851000,2700038G22Rik,0,0.436671451604453,0.425136403690146,0.019,0.012,1
chr3-19628088-19628539,1700064H15Rik,137,0.436744340876414,0.0774960384935919,0.05,0.037,1
chr1-164248449-164249360,Slc19a2,0,0.437112455952771,0.295917916670198,0.063,0.048,1
chr10-58322858-58323792,Lims1,0,0.43732073101502,0.300339949126768,0.057,0.043,1
chr7-79934803-79935619,2610034B18Rik,0,0.437663157534908,0.320446412540451,0.019,0.012,1
chrX-56609369-56610247,Slc9a6,0,0.437867140746415,0.302780923468595,0.025,0.016,1
chr2-24048157-24049060,Hnmt,333,0.438159496055794,0.33031031785606,0.019,0.012,1
chr7-24399325-24400231,Smg9,0,0.438388188108885,-0.839323932206916,0.019,0.029,1
chr9-21615559-21616461,Smarca4,0,0.439153143510784,0.344092764296069,0.019,0.012,1
chr11-115612324-115613223,Mif4gd,0,0.439359893151162,-1.60401777272023,0.006,0.013,1
chr16-85802711-85803568,Adamts1,0,0.439359893151162,-1.93997406756923,0.006,0.013,1
chr4-117549884-117550749,Eri3,0,0.439359893151162,-1.46381592185951,0.006,0.013,1
chr5-30232100-30233003,Ept1,0,0.439359893151162,-1.63756666054107,0.006,0.013,1
chr9-57645192-57646075,Csk,0,0.439359893151162,-1.70711197247912,0.006,0.013,1
chrX-20920568-20921427,Syn1,0,0.439650452164005,0.0171913473157375,0.019,0.012,1
chr15-26309381-26310223,March11,332,0.439846534541447,-1.33675790477207,0.006,0.013,1
chr17-56255821-56256370,Fem1a,422,0.439846534541447,-1.53808362700474,0.006,0.013,1
chr7-44670567-44671477,Myh14,0,0.440272390853855,0.379535006673267,0.038,0.027,1
chr11-118354975-118355853,Timp2,0,0.440333485099063,-1.44178083680072,0.006,0.013,1
chr14-45318109-45319016,Ero1l,0,0.440333485099063,-1.31897615250236,0.006,0.013,1
chr2-39004656-39005631,Rpl35,0,0.440820738459203,-1.34754246054712,0.006,0.013,1
chr7-27507855-27508654,Gm15541,0,0.440820738459203,-1.35032982072404,0.006,0.013,1
chr15-58033620-58034506,9130401M01Rik,0,0.440820744691037,-1.24504346923907,0.006,0.013,1
chr8-45974940-45975843,1700029J07Rik,0,0.440820744691037,-1.25659942577173,0.006,0.013,1
chr11-17051530-17052394,Cnrip1,0,0.441308313183893,-1.37241979991855,0.006,0.013,1
chr16-27388565-27389490,Ccdc50,0,0.441308313183893,-1.3124766028158,0.006,0.013,1
chr17-46645517-46646420,Mrpl2,0,0.441308313183893,-1.2915384320371,0.006,0.013,1
chr2-3335628-3336493,Acbd7,0,0.441308313183893,-1.3472793910081,0.006,0.013,1
chr8-80880109-80881016,Gab1,0,0.441308313183893,-1.26150075355837,0.006,0.013,1
chrX-136741115-136742018,BC065397,0,0.441308313183893,-1.25786999588897,0.006,0.013,1
chr1-66467739-66468657,Unc80,0,0.441552206998528,-1.29195786184442,0.006,0.013,1
chr9-13827013-13827896,Cep57,0,0.441574898945674,-0.506861166951398,0.025,0.037,1
chr10-71347407-71348251,Ipmk,0,0.441796184217235,-1.22689478014803,0.006,0.013,1
chr10-123075970-123076850,Mon2,0,0.441796190443653,-1.29263837489343,0.006,0.013,1
chr2-76369741-76370493,Rbm45,0,0.441796190443653,-1.2763358738622,0.006,0.013,1
chr4-116720447-116721311,Tesk2,0,0.441796190443653,-1.21284025294531,0.006,0.013,1
chr5-73292316-73293195,Ociad1,0,0.441796190443653,-1.2572750928582,0.006,0.013,1
chr7-120677163-120678050,BC030336,0,0.441796190443653,-1.30632157296633,0.006,0.013,1
chr10-20311835-20312763,4933406P04Rik,0,0.441849098075075,-0.734914347131637,0.025,0.037,1
chr10-40301915-40302771,Amd1,0,0.442284376335836,-1.16454745232013,0.006,0.013,1
chr11-120150936-120151840,Slc38a10,0,0.442284376335836,-1.2059496383401,0.006,0.013,1
chr19-57452470-57453392,Trub1,0,0.442284376335836,-1.29853527229667,0.006,0.013,1
chr5-49524317-49525201,Kcnip4,0,0.442284376335836,-1.30896241876696,0.006,0.013,1
chr9-78108579-78109372,Fbxo9,0,0.442284376335836,-1.19314596010856,0.006,0.013,1
chr12-45073899-45074786,Stxbp6,0,0.442772864504499,-1.21792283206132,0.006,0.013,1
chr17-23598722-23599661,Zfp13,0,0.442772864504499,-1.13529604772341,0.006,0.013,1
chr1-44552269-44552910,Gulp1,757,0.44277287072546,-1.1768068042674,0.006,0.013,1
chr10-42277536-42278335,Foxo3,780,0.44277287072546,-1.22559105043851,0.006,0.013,1
chr16-26105511-26106215,Leprel1,0,0.44277287072546,-1.26709151368021,0.006,0.013,1
chr4-149773909-149774792,Slc25a33,0,0.44277287072546,-1.11987062211203,0.006,0.013,1
chr6-89362391-89363432,Plxna1,0,0.44277287072546,-1.22893412792869,0.006,0.013,1
chr13-8870886-8871707,Wdr37,201,0.442912772464066,-0.462789027207063,0.013,0.022,1
chr2-39225947-39226837,Ppp6c,0,0.443261673477039,-1.19730553454957,0.006,0.013,1
chr3-85970697-85971556,Sh3d19,0,0.443261673477039,-1.16573666520048,0.006,0.013,1
chr6-41136595-41137578,Trbv14,1449,0.4433029724493,-1.34129304749964,0.013,0.021,1
chr15-5115981-5116887,Rpl37,0,0.443328008723518,0.279131568894557,0.057,0.043,1
chr1-184033822-184034636,1700056E22Rik,0,0.443667993934125,-0.719801047213284,0.019,0.029,1
chr10-52385053-52385927,Rps19-ps10,0,0.44375077823912,-1.08708662994622,0.006,0.013,1
chr13-97197826-97198661,Hexb,0,0.443750784454584,-1.12490197936089,0.006,0.013,1
chr6-128842888-128843780,Gm26656,5,0.443750784454584,-1.17751592008774,0.006,0.013,1
chr9-95749810-95750686,Trpc1,0,0.443750784454584,-1.16537266911296,0.006,0.013,1
chr17-14205788-14206670,Dact2,1956,0.444240203521606,-1.05964029887218,0.006,0.013,1
chr3-87905751-87906618,Hdgf,0,0.444240203521606,-1.157221558524,0.006,0.013,1
chr12-76403739-76404585,Hspa2,0,0.444357330949414,0.397360179508997,0.044,0.032,1
chr11-83291189-83292097,AA465934,0,0.4452199653756,-1.01133331918651,0.006,0.013,1
chr16-97534609-97535510,Mx2,0,0.4452199653756,-1.02910687087297,0.006,0.013,1
chr8-66486139-66486970,Tma16,0,0.445281387802278,0.327580782532268,0.038,0.027,1
chrX-53670097-53670945,Cxx1b,0,0.44571030168273,-1.02769634650648,0.006,0.013,1
chr5-16553291-16554178,Hgf,0,0.445710307887078,-0.985392307974831,0.006,0.013,1
chr5-35105349-35106329,Lrpap1,0,0.445710307887078,-1.07367172251219,0.006,0.013,1
chr7-108933800-108934712,Eif3f,0,0.446003772410725,-0.68809019630749,0.025,0.037,1
chr14-122104575-122105432,A330035P11Rik,1541,0.446200933130866,-0.993408269024417,0.006,0.013,1
chr4-12171277-12172165,Fam92a,0,0.446200951735498,-0.93996422701141,0.006,0.013,1
chr15-45114209-45115062,Kcnv1,0,0.446200957937042,-0.988256357275868,0.006,0.013,1
chrX-16619387-16620198,Maoa,0,0.446200957937042,-1.09288416088549,0.006,0.013,1
chrX-23692532-23693442,Wdr44,0,0.44659979286351,-1.11172190076738,0.013,0.021,1
chr1-86524869-86525635,Ptma,1090,0.446691915386488,-0.965127125841367,0.006,0.013,1
chr7-136894019-136894923,Mgmt,0,0.446691915386488,-0.950088994699999,0.006,0.013,1
chr12-72760740-72761520,Ppm1a,0,0.447183030478804,-1.10965027575696,0.013,0.021,1
chr19-36918476-36919389,Fgfbp3,225,0.447183034360605,-1.06076344261342,0.013,0.021,1
chr1-58445031-58445943,Nif3l1,0,0.447183180095909,-0.998585873092047,0.006,0.013,1
chr1-125560346-125561213,Slc35f5,0,0.447212794424922,0.154476038694698,0.063,0.048,1
chr3-82074269-82075133,Gucy1b3,0,0.447572096087584,-1.06256958798849,0.013,0.021,1
chr1-98095157-98095996,Pam,0,0.447651560706003,-0.653167460844163,0.019,0.029,1
chr9-108263483-108264374,Dag1,0,0.447674745732224,-0.942250593646762,0.006,0.013,1
chr18-4375335-4376243,Mtpap,0,0.448166624543906,-0.83775398931915,0.006,0.013,1
chr4-155222880-155223831,Ski,287,0.448350800390618,-0.956368810140775,0.013,0.021,1
chr16-97356421-97357124,Bace2,0,0.448658816381404,-0.791099815845902,0.006,0.013,1
chr7-16399578-16400404,Zc3h4,791,0.448740446700117,-0.998143905424647,0.013,0.021,1
chr7-16923782-16924667,Calm3,0,0.448740446700117,-0.899299897259613,0.013,0.021,1
chr2-25224530-25225459,Tubb4b,0,0.448983927837523,-0.616285255549611,0.019,0.029,1
chr13-45001599-45002469,Dtnbp1,0,0.449151302541089,-0.907940093544097,0.006,0.013,1
chr10-57631675-57632553,Pkib,0,0.449151308725594,-0.78856502987164,0.006,0.013,1
chr10-28954860-28955729,Gm22811,557,0.450137212936136,-0.741755959415611,0.006,0.013,1
chr3-84039775-84040690,D930015E06Rik,0,0.450154151822033,0.29448957631584,0.038,0.027,1
chr6-70791741-70792621,Rpia,0,0.450180593137494,-0.614092088984052,0.025,0.037,1
chr1-182408609-182409539,Trp53bp2,0,0.452255869992852,-0.827878904011619,0.013,0.021,1
chr8-119558470-119559364,Mbtps1,0,0.452647418985895,-0.835820008080501,0.013,0.021,1
chr6-8208807-8209695,Mios,0,0.452826975487267,0.498996842858059,0.038,0.027,1
chr15-102721772-102722685,Calcoco1,0,0.453362971958619,-0.928924933553565,0.019,0.029,1
chr16-45158266-45159162,Slc35a5,0,0.453734632549032,0.404304113004799,0.031,0.022,1
chr4-115737284-115738182,Efcab14,0,0.453823260541294,-0.945442310123249,0.013,0.021,1
chr7-126428618-126429559,Rabep2,0,0.454215578655845,-0.766434498792765,0.013,0.021,1
chr4-117836044-117836969,Slc6a9,1537,0.454416486769126,0.697882930817323,0.025,0.017,1
chr7-118532798-118533668,Coq7,0,0.455393710333453,-0.82300655248336,0.013,0.021,1
chr9-96118870-96119775,Gk5,0,0.455778146590001,0.229732182063312,0.05,0.037,1
chr3-32708104-32708960,Actl6a,1805,0.455884445254435,-0.562106639514758,0.025,0.037,1
chr15-75909031-75909921,Eef1d,0,0.456349747091117,0.339128095073516,0.031,0.022,1
chr10-79097135-79097998,2610008E11Rik,0,0.456724025425113,0.405540812613111,0.031,0.022,1
chr6-143166562-143167484,Etnk1,0,0.457183913197551,-0.609714998690728,0.031,0.043,1
chr18-42274880-42275741,Rbm27,0,0.457285759285772,0.372331105781466,0.031,0.022,1
chr19-18670272-18671181,2410127L17Rik,0,0.457910373308617,0.429546094514252,0.05,0.038,1
chr11-96777202-96778113,Snx11,0,0.458642305479814,0.63711007375515,0.025,0.017,1
chr8-79638779-79639673,Otud4,0,0.458796358115853,-0.803127774128532,0.019,0.029,1
chr11-69837684-69838620,Tmem256,0,0.459333188091699,-0.695989859550411,0.013,0.021,1
chr7-127966771-127967705,Fus,0,0.459728183003747,-0.651405685007633,0.013,0.021,1
chr15-41788303-41789185,Gm26854,0,0.45989241528975,0.415655388486466,0.038,0.027,1
chr2-50065936-50066874,Lypd6,0,0.459914333863362,0.648756593428179,0.025,0.017,1
chr9-30426645-30427520,Snx19,0,0.460123368002874,-0.69096000214938,0.013,0.021,1
chr10-100588743-100589658,4930430F08Rik,0,0.460338781714382,0.614120814892383,0.025,0.017,1
chr19-21271603-21272523,Zfand5,0,0.460758828311023,0.440814788241795,0.044,0.033,1
chr1-82316136-82317048,Rhbdd1,0,0.460763444186544,0.624340961497397,0.025,0.017,1
chr9-109832209-109833053,3000002C10Rik,0,0.460763448603562,0.597405265608973,0.025,0.017,1
chr16-84734881-84735796,Mrpl39,0,0.460852454272671,0.35133155587109,0.031,0.022,1
chr17-24250926-24251934,Ccnf,0,0.460913928884338,0.443238329684504,0.044,0.033,1
chr19-21652643-21653560,1110059E24Rik,0,0.460914307958268,-0.651394952870882,0.013,0.021,1
chr8-46551501-46552410,Cenpu,0,0.461224215214325,0.434485213588993,0.044,0.033,1
chr13-67108233-67109073,Gm28557,0,0.461228790752714,0.28195778843827,0.031,0.022,1
chr5-31047865-31048768,Atraid,0,0.461228797679141,0.313263190000749,0.031,0.022,1
chr11-29130227-29131152,Pnpt1,0,0.462261209917703,0.407073564356962,0.038,0.027,1
chr1-55960080-55960910,RP24-421N21.2,0,0.46246430464896,0.569997420462449,0.025,0.017,1
chr17-28801262-28802033,Brpf3,171,0.46289006530695,0.559067108244029,0.025,0.017,1
chr1-195241182-195242091,Gm27940,174,0.462939252426986,0.426403177164807,0.038,0.027,1
chr8-120588836-120589748,Gins2,0,0.463571661324079,-0.364793856683385,0.05,0.065,1
chr6-148895798-148896709,Caprin2,0,0.463617854681806,0.420757826221099,0.038,0.027,1
chr4-155066543-155067403,Pex10,0,0.463742241929485,0.536137683212037,0.025,0.017,1
chr17-84957280-84958132,1110020A21Rik,0,0.46513250328953,-0.679761332874455,0.038,0.049,1
chr13-43615420-43616340,Rnf182,0,0.465356323365059,1.06187571885406,0.013,0.007,1
chr10-17947725-17948653,Heca,0,0.465758286016603,0.342938503453462,0.031,0.022,1
chr8-83607682-83608583,Dnajb1,0,0.465982741718789,-0.689404116095036,0.019,0.029,1
chr4-72200616-72201509,Tle1,0,0.466670407661409,-0.60609638063493,0.019,0.029,1
